timestamp,frame_num,robot_pos_x,robot_pos_y,robot_pos_z,robot_orient_w,robot_orient_x,robot_orient_y,robot_orient_z,object_pos_x,object_pos_y,object_pos_z,object_orient_w,object_orient_x,object_orient_y,object_orient_z,l1_distance_to_goal
0.000,0,-3.263281,-0.5315708,0.46715304,0.8766586,-0.013249266,-0.00021327799,-0.48093033,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
0.475,1,-3.2573793,-0.53664315,0.46650016,0.8784237,-0.01919247,-0.0028952602,-0.47748852,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
0.772,2,-3.234542,-0.55709046,0.47365165,0.90207326,-0.0058329124,-9.981826e-06,-0.43154374,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
1.070,3,-3.1970065,-0.5891727,0.4722656,0.9315866,0.007128762,0.0046100067,-0.36342025,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
1.360,4,-3.1278245,-0.6309351,0.4897555,0.95924413,-0.0037332675,0.002858051,-0.2825395,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
1.623,5,-3.0176742,-0.69438535,0.51473,0.9725178,-0.0045895386,0.011268294,-0.23251058,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
1.924,6,-2.888226,-0.769369,0.515275,0.97367394,-0.012060101,0.0043394174,-0.22758459,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
2.192,7,-2.7355468,-0.85528034,0.5054493,0.96943474,-0.020491967,0.017608434,-0.24385732,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
2.477,8,-2.5796406,-0.94870293,0.48897135,0.9549643,-0.018156495,0.007757323,-0.29606304,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
2.768,9,-2.4358373,-1.0537757,0.48467207,0.9301895,-0.021722147,-0.018484432,-0.36596987,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
3.050,10,-2.3075821,-1.1779372,0.49659088,0.90091616,-0.017130306,-0.015470304,-0.433379,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
3.334,11,-2.2037768,-1.2834786,0.50793844,0.8832435,-0.0071406174,-0.007842236,-0.4687948,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
3.579,12,-2.1077518,-1.3703107,0.51242524,0.8787855,-0.012225363,-0.00028530214,-0.4770603,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
3.869,13,-2.0255015,-1.4400038,0.504214,0.87911695,0.0060387696,-0.004734416,-0.4765445,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
4.161,14,-1.9758286,-1.4964051,0.50165576,0.88077074,0.004626939,-0.0051970812,-0.473492,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
4.465,15,-1.9574492,-1.5439556,0.5046697,0.8805795,-0.0052985987,0.0029379714,-0.47386,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
4.747,16,-1.9506891,-1.5740407,0.4913569,0.87917674,-0.010758146,0.0009895512,-0.47637355,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
5.041,17,-1.9446129,-1.5813748,0.48006865,0.8777711,-0.000947836,0.0028122733,-0.47907126,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
5.342,18,-1.9411201,-1.5799575,0.47772902,0.87649024,0.007086187,0.00712288,-0.48131484,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
5.613,19,-1.9398025,-1.5773691,0.4792053,0.8751804,0.00852463,0.008907288,-0.48363975,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
5.889,20,-1.9396769,-1.5750505,0.48043436,0.87398136,0.008209235,0.009323445,-0.48580086,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
6.172,21,-1.9402233,-1.573044,0.48080787,0.87289566,0.007702576,0.00938183,-0.487756,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
6.486,22,-1.9410477,-1.571199,0.4806113,0.8718875,0.0073531414,0.009437828,-0.48956007,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
6.771,23,-1.9419509,-1.5694963,0.48030508,0.8709154,0.0071041174,0.009463131,-0.49129066,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
7.070,24,-1.9428262,-1.5679814,0.48007268,0.86995405,0.0069055855,0.009419982,-0.49299446,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
7.318,25,-1.9436198,-1.5666456,0.47991604,0.8689943,0.006710304,0.00934924,-0.49468836,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
7.640,26,-1.944326,-1.565462,0.47979042,0.8680333,0.0065280613,0.009274428,-0.49637657,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
7.907,27,-1.9449545,-1.5643941,0.47966585,0.86707366,0.0063505806,0.009205871,-0.49805453,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
8.211,28,-1.9455142,-1.5634173,0.47952667,0.86611795,0.006191319,0.009151691,-0.49971762,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
8.533,29,-1.9460211,-1.5625129,0.47937915,0.865165,0.0060448265,0.0091042975,-0.50136834,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
8.830,30,-1.9464918,-1.561656,0.47923297,0.86421937,0.00590041,0.009072157,-0.50299877,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
9.127,31,-1.9469236,-1.5608512,0.4790777,0.8632726,0.0057581495,0.00905323,-0.5046241,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
9.443,32,-1.947328,-1.560077,0.4789257,0.8623229,0.0056353984,0.009041254,-0.50624686,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
9.743,33,-1.9477065,-1.5593492,0.47876677,0.8613784,0.005517943,0.009029504,-0.5078536,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
10.053,34,-1.9480524,-1.5586567,0.47861063,0.8604387,0.005387473,0.00903638,-0.5094453,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
10.332,35,-1.9483793,-1.5579793,0.47846192,0.8594998,0.0052893893,0.009034658,-0.5110289,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
10.634,36,-1.9487008,-1.5573263,0.4783052,0.85856026,0.0051820963,0.009016567,-0.5126073,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
10.905,37,-1.94902,-1.5566823,0.4781459,0.8576212,0.005062315,0.0090072695,-0.5141782,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
11.262,38,-1.9493248,-1.556047,0.47798488,0.8566843,0.004957727,0.009019112,-0.5157384,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
11.683,39,-1.949606,-1.5554299,0.4778203,0.85574967,0.00483113,0.009026455,-0.5172889,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
11.970,40,-1.9498715,-1.5548152,0.47766188,0.8548145,0.0047141965,0.009028451,-0.5188338,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
12.241,41,-1.950127,-1.554199,0.47751018,0.85387486,0.004604572,0.0090305675,-0.5203798,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
12.554,42,-1.9503884,-1.553586,0.47735292,0.8529358,0.0044914773,0.009022274,-0.5219187,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
12.832,43,-1.9506415,-1.5529746,0.4771917,0.8519931,0.0043763695,0.009032952,-0.5234568,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
13.133,44,-1.9508823,-1.552366,0.47702718,0.851049,0.0042463862,0.009045851,-0.5249912,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
13.401,45,-1.9511236,-1.5517526,0.47686565,0.85010207,0.004120608,0.0090329,-0.5265244,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
13.684,46,-1.9513665,-1.5511398,0.4767058,0.84915185,0.003994823,0.009031321,-0.5280566,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
13.968,47,-1.9516006,-1.5505294,0.47654915,0.8481981,0.003877669,0.009042295,-0.5295878,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
14.266,48,-1.9518348,-1.5499184,0.4763895,0.84724396,0.0037588372,0.009042543,-0.5311136,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
14.559,49,-1.9520692,-1.5493089,0.47622582,0.8462835,0.0036410277,0.009033865,-0.53264374,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
14.836,50,-1.9523009,-1.5486968,0.4760609,0.8453235,0.0035149574,0.009020519,-0.534167,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
15.143,51,-1.9525235,-1.5480936,0.4758956,0.8443419,0.0033715959,0.009028639,-0.535718,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
15.451,52,-1.9527394,-1.5474901,0.4757294,0.84335005,0.0032298728,0.009016764,-0.5372792,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
15.733,53,-1.9529479,-1.5468789,0.4755627,0.84234774,0.0031007645,0.009009436,-0.53885025,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
16.011,54,-1.9531523,-1.5462677,0.4753855,0.8413419,0.002958342,0.009006007,-0.54042023,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
16.294,55,-1.9533515,-1.5456549,0.47520983,0.84033275,0.0028173267,0.008999404,-0.54198897,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
16.595,56,-1.9535452,-1.5450398,0.4750403,0.83931166,0.002671268,0.008994971,-0.54356956,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
16.927,57,-1.9537442,-1.5444152,0.47487253,0.8382757,0.0025249121,0.008971536,-0.545167,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
17.236,58,-1.9539485,-1.5437863,0.47469676,0.8372244,0.0023681025,0.008958885,-0.546781,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
17.524,59,-1.9541371,-1.5431535,0.47451484,0.8361669,0.0022095253,0.008953989,-0.54839754,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
17.825,60,-1.954328,-1.5425103,0.47434437,0.83509594,0.002063425,0.008935424,-0.5500278,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
18.123,61,-1.9545177,-1.5418571,0.47418043,0.83400136,0.0018914384,0.008924567,-0.55168694,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
18.440,62,-1.9547119,-1.5411907,0.47400993,0.83289814,0.0017276483,0.008888595,-0.55335224,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
18.708,63,-1.9549035,-1.540505,0.47383705,0.83177376,0.0015486259,0.008878249,-0.55504173,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
18.990,64,-1.9550945,-1.5398098,0.4736659,0.83062947,0.0013764151,0.0088482415,-0.55675364,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
19.312,65,-1.9552884,-1.5391078,0.47349074,0.8294737,0.0011842167,0.008817461,-0.5584751,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
19.595,66,-1.9554842,-1.5383914,0.47331613,0.8282882,0.0009975374,0.008779634,-0.56023276,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
19.915,67,-1.9556807,-1.537667,0.47313976,0.8270928,0.00080387836,0.008744536,-0.5619968,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
20.218,68,-1.955879,-1.536934,0.4729667,0.82586396,0.0006010452,0.008706158,-0.5638019,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
20.483,69,-1.9560763,-1.5361739,0.4728034,0.8246207,0.00040185664,0.008656146,-0.56561965,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
20.751,70,-1.9562745,-1.535401,0.47263238,0.8233438,0.0001764689,0.008607989,-0.56747776,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
21.044,71,-1.9564731,-1.5346044,0.47246647,0.82204336,-5.204857e-05,0.008567029,-0.5693606,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
21.351,72,-1.9566672,-1.533793,0.47230038,0.82071656,-0.0002861158,0.008514883,-0.5712722,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
21.631,73,-1.95686,-1.5329704,0.47213528,0.8193577,-0.0005253401,0.008465012,-0.57321984,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
21.908,74,-1.957058,-1.5321138,0.4719736,0.8179685,-0.0007915857,0.008420255,-0.57520086,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
22.210,75,-1.9572625,-1.5312306,0.4718194,0.8165478,-0.0010634331,0.008363318,-0.5772164,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
22.521,76,-1.957478,-1.5303173,0.47167397,0.815092,-0.0013564846,0.008295197,-0.5792706,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
22.799,77,-1.9576955,-1.5293757,0.47153276,0.81359977,-0.0016537688,0.008247492,-0.58136445,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
23.082,78,-1.957923,-1.5284022,0.47139657,0.8120715,-0.0019783243,0.00818549,-0.5834971,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
23.344,79,-1.9581608,-1.5273855,0.47128007,0.81049734,-0.0023294305,0.008128865,-0.5856814,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
23.642,80,-1.958406,-1.5263174,0.47117266,0.8088845,-0.002706787,0.008069096,-0.58790606,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
23.932,81,-1.9586629,-1.5251967,0.4710733,0.807225,-0.0030859176,0.00800996,-0.5901816,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
24.206,82,-1.9589325,-1.5240293,0.47098532,0.8055161,-0.0034764847,0.00795965,-0.5925102,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
24.499,83,-1.9592205,-1.5228187,0.47090507,0.80376095,-0.0039064717,0.007897552,-0.5948872,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
24.785,84,-1.9595311,-1.5215578,0.47083446,0.80195725,-0.0043557016,0.007826825,-0.59731424,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
25.091,85,-1.9598562,-1.5202433,0.4707744,0.80010164,-0.0048255925,0.007772264,-0.5997947,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
25.388,86,-1.9601971,-1.5188692,0.47072223,0.7981925,-0.0053231013,0.007707751,-0.60232955,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
25.715,87,-1.9605554,-1.5174434,0.47068626,0.7962358,-0.005811385,0.007634755,-0.6049103,1.1371548175811768,-2.591744899749756,0.42581045627593994,1.0,-1.0605926030897201e-09,1.6301922594887938e-07,-0.006559691252673253,2.918917360844971
