timestamp,frame_num,robot_pos_x,robot_pos_y,robot_pos_z,robot_orient_w,robot_orient_x,robot_orient_y,robot_orient_z,object_pos_x,object_pos_y,object_pos_z,object_orient_w,object_orient_x,object_orient_y,object_orient_z,l1_distance_to_goal
0.001,0,-2.737659,0.10283697,0.4761867,0.85674405,-0.014540525,-0.0056905416,-0.51550555,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
0.403,1,-2.7286496,0.09286095,0.48106486,0.85477114,-0.00781974,-0.0010812439,-0.5189451,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
0.825,2,-2.7103603,0.06213416,0.4815288,0.8494853,0.003520825,0.0055804416,-0.5275712,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
1.213,3,-2.6920424,0.019464439,0.47968796,0.81659615,0.0070211883,0.00023380386,-0.5771666,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
1.594,4,-2.6620588,-0.04468988,0.4835571,0.76850224,-0.0022315157,-0.00822415,-0.6397904,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
1.980,5,-2.628491,-0.13139129,0.4922424,0.74347985,0.0035758885,-0.015736338,-0.6685636,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
2.357,6,-2.612121,-0.23877874,0.5089466,0.7482085,-0.0048402995,-0.017678201,-0.6632104,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
2.752,7,-2.6018345,-0.37425524,0.52422327,0.7827563,-0.00019481685,-0.031121053,-0.6215498,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
3.151,8,-2.5819378,-0.52258396,0.52251226,0.82698303,-0.005584368,-0.023123886,-0.5617235,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
3.544,9,-2.527372,-0.66586655,0.5085762,0.8680294,-0.024320945,-0.015594713,-0.49567166,0.5877960324287415,1.527734398841858,0.36389103531837463,0.9772599157777769,-1.2032191734880631e-08,1.2718514879825136e-07,0.025321384878925813,8.20886299196429
