timestamp,frame_num,robot_pos_x,robot_pos_y,robot_pos_z,robot_orient_w,robot_orient_x,robot_orient_y,robot_orient_z,object_pos_x,object_pos_y,object_pos_z,object_orient_w,object_orient_x,object_orient_y,object_orient_z,l1_distance_to_goal
0.001,0,-3.4818916,1.284388,0.48099688,0.9579019,0.002362038,0.0065764333,-0.28701106,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
0.461,1,-3.477529,1.2814131,0.47992653,0.9576058,0.0030250982,0.0065724407,-0.28799102,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
0.904,2,-3.4576948,1.2681981,0.4826803,0.9588432,0.010195214,0.01324935,-0.28344378,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
1.325,3,-3.4146729,1.2366235,0.49569494,0.9580447,0.0036068917,0.008077855,-0.28648257,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
1.748,4,-3.3389857,1.1774921,0.5108853,0.950036,-0.004210426,0.019251037,-0.3115178,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
2.187,5,-3.2480724,1.107088,0.50232154,0.9381153,-0.0006362736,-0.0041352045,-0.34629804,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
2.620,6,-3.1285238,1.0240704,0.49379838,0.9363648,0.00046308007,-0.012751934,-0.35079652,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
3.049,7,-2.98685,0.91889036,0.5027912,0.93739814,0.0065045655,0.0027168936,-0.34818834,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
3.481,8,-2.8460858,0.8046454,0.51184565,0.93725705,0.0042029736,-0.004875361,-0.34857988,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
3.902,9,-2.6934967,0.67117107,0.520242,0.935815,-0.0033026934,0.0014672067,-0.3524732,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
4.329,10,-2.5377104,0.5342553,0.5145079,0.93553555,-0.0018992693,0.002903676,-0.35321578,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
4.765,11,-2.3900807,0.4054183,0.5013371,0.93065333,-0.0042818408,-0.013351024,-0.3656336,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
5.186,12,-2.2462995,0.27151042,0.49998263,0.9281547,-0.004234806,-0.009638242,-0.37204587,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
5.618,13,-2.1051753,0.13191675,0.5002627,0.92301214,-0.0049393442,0.0004329646,-0.38473904,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
6.057,14,-1.9654882,-0.018970853,0.50032705,0.907179,-0.009414638,0.004040133,-0.42062008,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
6.488,15,-1.8219907,-0.1804863,0.50059813,0.8976828,-0.00026447405,0.0043462254,-0.44062063,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
6.930,16,-1.6959602,-0.3375206,0.49705225,0.89499617,0.004062452,-0.005488201,-0.44602174,-0.9667447805404663,-1.4709609746932983,0.39611536264419556,1.0,-2.6884594375105737e-08,1.2854110746447092e-07,0.059906092652028994,5.48759617007552
