timestamp,frame_num,robot_pos_x,robot_pos_y,robot_pos_z,robot_orient_w,robot_orient_x,robot_orient_y,robot_orient_z,object_pos_x,object_pos_y,object_pos_z,object_orient_w,object_orient_x,object_orient_y,object_orient_z,l1_distance_to_goal
0.000,0,3.8874364,2.991072,0.47395712,-0.13488083,0.014748365,-0.0023016606,0.9907494,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,12.056257542235228
0.509,1,3.8821323,2.9874208,0.47380576,-0.13364677,0.017194264,-0.004749164,0.9908685,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,12.047302301985594
0.799,2,3.8605893,2.9772427,0.47803396,-0.1425094,0.005353315,-0.0022884025,0.9897764,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,12.01558118687329
1.087,3,3.8177297,2.9646807,0.4728357,-0.15187068,-0.0035074025,0.0015578293,0.98839295,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,11.960159596068236
1.420,4,3.7599592,2.93792,0.47617298,-0.15196353,0.0012144137,-0.0012814206,0.9883846,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,11.875628527266356
1.708,5,3.6740808,2.8850646,0.4876242,-0.15754865,0.007961396,0.0017635474,0.98747754,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,11.73689466343579
2.012,6,3.5597684,2.8148403,0.49053675,-0.15289709,0.009611448,-0.0055468264,0.9881798,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,11.552357967955443
2.321,7,3.4240713,2.7583003,0.4885468,-0.11410746,0.019126719,-0.013561757,0.9931918,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,11.360120829207274
2.624,8,3.2461755,2.7122855,0.50129545,-0.0769224,0.0052530253,-0.0054664505,0.9970083,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,11.13621025906262
2.946,9,3.054208,2.6730387,0.50259465,-0.06360251,-0.0038459161,-0.00026969815,0.9979679,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,10.90499597416577
3.315,10,2.858847,2.6436276,0.4959894,-0.07141307,-0.0027031668,0.015645312,0.9973205,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,10.680223759276243
3.662,11,2.6531284,2.619849,0.49142265,-0.09903306,-0.028965736,0.037928,0.99393916,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,10.450726564986082
3.974,12,2.4668071,2.579984,0.4868306,-0.15592079,0.005409276,0.03603759,0.98709714,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,10.224540289503905
4.286,13,2.2865543,2.5136611,0.49284324,-0.22152185,0.024589544,0.04431047,0.9738378,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,9.97796469555554
4.629,14,2.1184635,2.425895,0.49451286,-0.29382542,0.024509318,0.016221296,0.95540714,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,9.722107704741331
4.963,15,1.9690001,2.3076,0.49510702,-0.3681039,0.038413446,-0.006874124,0.9289654,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,9.45434933529553
5.259,16,1.8293699,2.1708431,0.5085908,-0.39919993,0.029516764,-0.010090694,0.91633314,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,9.177962239844176
5.566,17,1.6922127,2.0303888,0.5056875,-0.39137325,0.014151574,-0.017434116,0.91995806,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,8.900350745779845
5.870,18,1.5455962,1.8824375,0.49742162,-0.35975778,-0.0011940779,-0.026928108,0.9326564,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,8.60578292236981
6.172,19,1.3964909,1.7420704,0.48281378,-0.316416,-0.005323562,-0.012214828,0.9485269,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,8.316310580832335
6.489,20,1.2395257,1.6209334,0.48358682,-0.29743803,-0.010595885,0.010833644,0.9546209,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,8.038208302122923
6.785,21,1.071009,1.5116946,0.49530378,-0.29204568,-0.014730994,0.011309642,0.956224,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,7.760452803236815
7.103,22,0.90657026,1.4101305,0.5025469,-0.28823778,0.0016214506,0.0075616227,0.9575277,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,7.4944499693935835
7.401,23,0.7288772,1.3036153,0.5103569,-0.28457302,-0.0042934148,0.00088719523,0.9586444,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,7.210241731268736
7.722,24,0.56009895,1.1992571,0.5052193,-0.28692296,-0.0016936559,0.001881453,0.95795035,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,6.937105294329497
8.051,25,0.39518625,1.0884447,0.49242902,-0.31360364,0.0003205517,0.008240568,0.94951826,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,6.661380168063017
8.401,26,0.22546995,0.9695053,0.48544562,-0.35513347,-0.025933731,0.014455391,0.93434405,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,6.372724469763609
8.723,27,0.08169647,0.8437317,0.4799973,-0.39862043,-0.0022352296,0.004514886,0.9171022,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,6.103177387279841
9.030,28,-0.053397287,0.69452363,0.48899576,-0.41298503,-0.004649555,-0.008107989,0.91068983,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,5.818875558686825
9.353,29,-0.17544378,0.54749197,0.49080858,-0.4185661,0.010932878,-0.0024664358,0.9081173,1.4971330125400408,1.185761400021344,0.0,-0.41748145906201023,0.0,0.0,-0.9086854413599104,5.5497973971193755
